Bodmer8Reading,Relation,DifferingReading
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@ΗΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.1@Β
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@ΗΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.1@Β
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.2@τῶν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@οὕτως,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@οὗ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@Α,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@πρώτου
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@τὸν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΔΕ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.2@ΔΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΒΔ ΖΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@ΒΔΖΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.3@δὲ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.3@δὴ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΒΛ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.4@ΒΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ἔστιν[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.4@ἔσται[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@καὶ ἔστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.4@καί ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@τὴν ΖΘ τῆς ΘΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.4@τῆς ΖΘ τὴν ΖΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΒ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.4@ΒΔ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@τῶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.4@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΑΛΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.4@ΑΔΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@βάσις,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.5@βάσις
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@διάμετρον τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.5@διαμέτρους τὰς
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΨΓ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΨΥ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΔΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΑΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.5@ΑΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ἓν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.6@ἑνὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ὅμοιον ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.6@ὅμοιόν ἐστι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@δοθεῖσα ἐστί,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.6@δοθεῖσά ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΑΝ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.6@ΛΝ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@τὸν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.6@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ΑΓΖ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.7@ΑΖΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@τὸν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.8@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@ἔστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.preface@ἔστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.1@τὸν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@ἐστὶν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.1@εἶναι
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@ΗΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.1@Β
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@οὕτω[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@οὗ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.2@τῶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.2@τῆς[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΘΔ πρὸς ΘΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@ΔΘ πρὸς ΓΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΒΘ ΖΑ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@ΒΘΖΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΑΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@ΔΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΘΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.2@ΑΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.3@δὲ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.3@δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΒΧ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.4@ΖΧ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@παρα,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.4@εὐθεῖαν ἄρα
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΒ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.4@ΒΔ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@τὸ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.4@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΧ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.4@ΛΧ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΗΘ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.5@ΗΟ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@βάσις,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.5@βάσεις
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@διάμετρον τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.5@διαμέτρους τὰς
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΨΓ[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΨΥ[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΒΓ ΝΕ ΗΖΩ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.5@ΑΒΓ ΝΕ ΗΖΩ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΕΖ ΗΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.5@ΕΗΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.5@ΑΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ἓν,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.6@ἓν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@οὕτως[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.6@οὗ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΘΠ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.6@ΒΠ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΛΚΜΝ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.6@ΛΚΝΜ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΑΜ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.6@ΛΜ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.7@τὸν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΑΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.8b@ΑΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.8b@τὸ ἀπὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΝΘ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8b@ΗΘ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@πρὸς[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.8b@ἐπὶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@πρὸς[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.8b@ἐπὶ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@μεῖζον ἐστὶ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.9@μεῖζόν ἐστι[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΖΕΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.9@ΒΑΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ὅ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.9@ὅ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ὅ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.9@ὅς
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ὅ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.9@ὅς
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@μεῖζον ἐστὶ[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.9@μεῖζόν ἐστι[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΞΑΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.9@ΞΚΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΗΜΚ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.9@ΗΜΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΗΜΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.9@ΜΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΜΛ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.9@ΝΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΜΛ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.9@ΝΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@μεῖζον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.9@μείζων
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@μεῖζον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.9@μείζων
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@ἔστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.preface@ἔστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@Η,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.1@Κ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.1@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.2@τῶν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ἔχοντα,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.2@ἔχοντα
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ἔχοντα,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.2@ἔχοντα
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ἔχοντα,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.2@ἔχοντες
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ἔχοντα,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.2@ἔχοντες
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΘΔ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@ΘΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΒΘ ΖΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@ΒΘΖΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῆς,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@τῆ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΘΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.2@ΑΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.3@δὲ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.3@δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.3@δοθεῖσα,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.3@ὀρθή
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΒΧ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.4@ΖΧ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@παρα,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.4@εὐθεῖαν ἄρα
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@μείζων,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.4@μείζονος
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΧ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.4@ΔΧ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΞΓ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΞΥ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@διάμετρον τὴν,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.5@διάμετρον τὴν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΘΚΩ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.5@ΘΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΗΘ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΗΟ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@τῆς
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΞΓ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΞΥ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ἓν,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.6@ἓν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ἓν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.6@ἑνὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@οὕτως[4],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.6@οὗ[4]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΘΠ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.6@ΒΠ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΑΝ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.6@ΑΝ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΑΜ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.6@ΛΜ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ΛΗΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.7@ΛΗΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ΛΗΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.7@ΑΗΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.2@τῶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.2@τῶν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.2@τῶ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.2@τῆς[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.7@τὸν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.7@τὸν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ΑΓΖ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.7@ΑΖΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΑΒΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8@ΑΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΖΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8@ΖΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΒΘΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.8@ΘΒΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ἀλλ' ὅτε,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.8@ἀλλ' ὅτε
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ἀλλ' ὅτε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.8@ὥστε
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@ΑΓΖ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.7@ΑΖΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@τὸν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.8@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@μεῖζον,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8@μείζων
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΒΘΚ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.8@ΒΘΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΒΘΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.8@ΘΒΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ἀλλ' ὅτε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.8@ὥστε
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ὡς δὲ ὡς δὲ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8@ὡς δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΔΖ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8@ΖΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΒΘΚ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.8@ΒΘΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ΘΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8@ΘΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@ἀλλ' ὅτε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.8@ὥστε
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@οὕτως[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8b@οὗ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΑΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.8b@ΘΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΗΘ ΘΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.8b@ΘΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@πρὸς[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.8b@ἐπὶ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΑΖ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.8b@ΘΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@κύκλου,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.8b@κύκλου
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@κύκλου,disagrees,urn:cts:greekLit:tlg0552.tlg001.msG:2.propositions.8b@κύβου
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@κύκλου,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.8b@κύβου
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@κύκλον,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.8b@κύκλον
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@κύκλον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.8b@κύβον
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@κύκλον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.8b@κύβον
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΘΒΓ[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.8b@ΘΒΓ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΘΒΓ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.8b@ΒΘΓ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@φημὴ δὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8b@φημὶ δή
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΑΞ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.9@ΑΞ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ΑΞ,disagrees,"urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.9@ΑΚ, ΓΞ"
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@πρὸς ΗΒΓ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:2.propositions.8b@πρὸς ΗΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΝΘ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.8b@ΗΘ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΗΘ ΘΓ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.8b@ΘΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@πρὸς[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.8b@ἐπὶ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@ΑΖ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.8b@ΘΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8b@μείζων ἐστὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.8b@μείζων ἐστὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@μεῖζον ἐστὶ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.9@μεῖζόν ἐστι[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@Σ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.9@symbol
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.9@ὅ,agrees,urn:cts:greekLit:tlg0552.tlg001.msD:2.propositions.9@ὅ
